1000000,1,0.085300
1000000,2,0.083218
1000000,3,0.078012
1000000,4,0.158643
1000000,5,0.167339
1000000,6,0.166594
1000000,7,0.167055
1000000,8,0.161595
1000000,9,0.162863
1000000,10,0.164245
